peptide_id,SVM_pred,SVM_confidence,SVM_prob_AMP,SVM_score_z,SVM_distance,ESM-only_pred,ESM-only_confidence,ESM-only_prob_AMP,ESM-only_score_z,ESM-only_logit_AMP,ESM-only_logit_nonAMP,ESM-only_logit_margin,ESM+Geo20_pred,ESM+Geo20_confidence,ESM+Geo20_prob_AMP,ESM+Geo20_score_z,ESM+Geo20_logit_AMP,ESM+Geo20_logit_nonAMP,ESM+Geo20_logit_margin,ESM+QSAR12_pred,ESM+QSAR12_confidence,ESM+QSAR12_prob_AMP,ESM+QSAR12_score_z,ESM+QSAR12_logit_AMP,ESM+QSAR12_logit_nonAMP,ESM+QSAR12_logit_margin,ESM+Combined32_pred,ESM+Combined32_confidence,ESM+Combined32_prob_AMP,ESM+Combined32_score_z,ESM+Combined32_logit_AMP,ESM+Combined32_logit_nonAMP,ESM+Combined32_logit_margin
SEQ_1007,1,0.6479425268520972,0.6479425268520972,0.09227594929919687,0.4155548730975832,1,0.5403210520744324,0.5403210520744324,-1.1205487872249027,0.4913233518600464,-0.3168524205684662,0.808175802230835,1,0.5759094953536987,0.5759094953536987,-0.760840689113512,-0.4155530333518982,-1.9455708265304565,1.5300178527832031,1,0.5981785655021667,0.5981785655021667,-0.7552369798255238,1.6322221755981445,-0.3571855127811432,1.9894076585769653,1,0.5130249261856079,0.5130249261856079,-1.467860637250343,-0.3837233781814575,-0.6442804336547852,0.26055705547332764
SEQ_1008,1,0.7612909095690809,0.7612909095690809,0.3715049799954351,0.7401330807420113,1,0.6169925928115845,0.6169925928115845,-0.48357166654472367,2.029730796813965,-0.3542826771736145,2.3840134143829346,1,0.6692816019058228,0.6692816019058228,0.10783160857804909,0.8713399171829224,-2.6533472537994385,3.5246872901916504,1,0.7055433988571167,0.7055433988571167,0.26542423686965705,2.3945226669311523,-1.9746601581573486,4.369182586669922,1,0.6342065930366516,0.6342065930366516,-0.3920159222219294,0.7121564149856567,-2.0393741130828857,2.751530647277832
SEQ_1009,1,0.8090948359521625,0.8090948359521625,0.5158193390628952,0.9078853230023348,1,0.7301371693611145,0.7301371693611145,0.5643877666116663,2.5712714195251465,-2.4053215980529785,4.976593017578125,1,0.7249314188957214,0.7249314188957214,0.6829471287707517,1.9368929862976074,-2.9083902835845947,4.845283508300781,1,0.7578234076499939,0.7578234076499939,0.8378780326345415,2.574589490890503,-3.129326820373535,5.703916549682617,1,0.7218137383460999,0.7218137383460999,0.47862423556863914,2.271216869354248,-2.496163845062256,4.767380714416504
SEQ_101,1,0.5884023191646724,0.5884023191646724,-0.03716333844485272,0.2650935406566902,1,0.5565266013145447,0.5565266013145447,-0.988285344925722,-0.23950785398483276,-1.374894380569458,1.1353864669799805,1,0.5911500453948975,0.5911500453948975,-0.624273411488443,1.1848384141921997,-0.6587689518928528,1.8436074256896973,1,0.5138664841651917,0.5138664841651917,-1.4894990751507775,-0.383633553981781,-0.6610348224639893,0.27740126848220825,1,0.5828753709793091,0.5828753709793091,-0.8578558171625712,-0.7070153951644897,-2.3799564838409424,1.6729410886764526
SEQ_1010,1,0.8090948359521625,0.8090948359521625,0.5158193390628952,0.9078853230023348,1,0.6452974081039429,0.6452974081039429,-0.23775075220892242,1.8043091297149658,-1.1878483295440674,2.992157459259033,1,0.6316640377044678,0.6316640377044678,-0.2527057343927158,1.3250235319137573,-1.3717879056930542,2.6968114376068115,1,0.6725938320159912,0.6725938320159912,-0.06459891237704128,0.969623327255249,-2.6300768852233887,3.5997002124786377,1,0.6504808068275452,0.6504808068275452,-0.2390229213258799,1.6317983865737915,-1.4739668369293213,3.1057653427124023
SEQ_1011,1,0.8784575415806171,0.8784575415806171,0.7863605373672312,1.22236472015042,1,0.710468590259552,0.710468590259552,0.36701448741737636,1.9588720798492432,-2.529433012008667,4.48830509185791,1,0.6896458268165588,0.6896458268165588,0.31148442435609025,1.3098022937774658,-2.682518243789673,3.9923205375671387,1,0.7260476350784302,0.7260476350784302,0.48163856755298023,2.283189296722412,-2.590118885040283,4.873308181762695,1,0.6985573768615723,0.6985573768615723,0.2345188409308708,1.7373566627502441,-2.4648311138153076,4.202187538146973
SEQ_1012,1,0.8515169274127897,0.8515169274127897,0.6691040515845142,1.0860647806522188,1,0.6840768456459045,0.6840768456459045,0.11419877126382615,1.3934659957885742,-2.469390392303467,3.862856388092041,1,0.68288654088974,0.68288654088974,0.2431221858209378,0.9043025374412537,-2.9310426712036133,3.8353452682495117,1,0.7232328653335571,0.7232328653335571,0.4513873598714989,1.8594813346862793,-2.9432928562164307,4.802774429321289,1,0.6874306797981262,0.6874306797981262,0.12157219318045186,1.609457015991211,-2.3312177658081055,3.9406747817993164
SEQ_1013,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.6743951439857483,0.6743951439857483,0.024382628608206974,1.0465035438537598,-2.594153881072998,3.640657424926758,1,0.6783090829849243,0.6783090829849243,0.19727092860967826,0.9304053783416748,-2.799654960632324,3.730060338973999,1,0.7215146422386169,0.7215146422386169,0.4330141277317998,1.6742262840270996,-3.0857093334198,4.75993537902832,1,0.6675090789794922,0.6675090789794922,-0.0753611626985844,1.5739319324493408,-1.910770297050476,3.4847021102905273
SEQ_1014,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.5819827318191528,0.5819827318191528,-0.7784155107885874,-0.044867515563964844,-1.6994575262069702,1.6545900106430054,1,0.619453489780426,0.619453489780426,-0.36622449996206474,0.7759456038475037,-1.6602009534835815,2.4361464977264404,1,0.6362532377243042,0.6362532377243042,-0.40942883344193143,0.8414574861526489,-1.9542368650436401,2.795694351196289,1,0.6630192399024963,0.6630192399024963,-0.1189013671860146,0.6716330051422119,-2.7122576236724854,3.3838906288146973
SEQ_1015,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.7228972911834717,0.7228972911834717,0.49074078474713967,1.6995244026184082,-3.0948710441589355,4.794395446777344,1,0.7225168347358704,0.7225168347358704,0.6566507972652432,1.7175074815750122,-3.0673937797546387,4.784901142120361,1,0.7538487911224365,0.7538487911224365,0.791691768164758,2.469463586807251,-3.126765012741089,5.59622859954834,1,0.7262234091758728,0.7262234091758728,0.5262825096953635,2.031606435775757,-2.846120595932007,4.877727031707764
SEQ_1016,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.6436561346054077,0.6436561346054077,-0.25222780721040006,0.5371910333633423,-2.4191513061523438,2.9563422203063965,1,0.668898344039917,0.668898344039917,0.10406276745309964,1.3850982189178467,-2.130934953689575,3.516033172607422,1,0.6646990180015564,0.6646990180015564,-0.1410151154260964,0.8367301821708679,-2.5847978591918945,3.4215281009674072,1,0.6890880465507507,0.6890880465507507,0.13825329963392,1.7119677066802979,-2.2673299312591553,3.979297637939453
SEQ_1017,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.7246615290641785,0.7246615290641785,0.5085754525581732,2.1454153060913086,-2.6931018829345703,4.838517189025879,1,0.7168340682983398,0.7168340682983398,0.5953137334095243,1.9145396947860718,-2.7295174598693848,4.644057273864746,1,0.7536190748214722,0.7536190748214722,0.7890376296216924,2.385343551635742,-3.2046968936920166,5.59004020690918,1,0.7298054695129395,0.7298054695129395,0.5653483602628445,2.2839391231536865,-2.684239625930786,4.968178749084473
SEQ_1018,1,0.863616307268983,0.863616307268983,0.7193263742177486,1.1444436369745352,1,0.6646284461021423,0.6646284461021423,-0.06483243967619522,1.0509989261627197,-2.3689465522766113,3.419945478439331,1,0.6784340143203735,0.6784340143203735,0.19851741430324316,1.1884256601333618,-2.544497013092041,3.7329225540161133,1,0.6851646304130554,0.6851646304130554,0.05906956663476471,0.8366947770118713,-3.0513510704040527,3.8880457878112793,1,0.7064036726951599,0.7064036726951599,0.3155939033023196,1.3200485706329346,-3.069857358932495,4.38990592956543
SEQ_1019,1,0.5207544559909238,0.47924554400907615,-0.2597710485914707,0.006332439108401089,1,0.8055756092071533,0.8055756092071533,1.42576001079358,4.690720558166504,-2.4168484210968018,7.107568740844727,1,0.7320758104324341,0.7320758104324341,0.7616054118161316,2.7427234649658203,-2.283177375793457,5.025900840759277,1,0.7647078633308411,0.7647078633308411,0.9191153685248842,2.5558764934539795,-3.3374531269073486,5.893329620361328,1,0.7661271691322327,0.7661271691322327,0.9819882277842451,1.8911293745040894,-4.041722774505615,5.932852268218994
SEQ_102,1,0.8535230442043947,0.8535230442043947,0.6771893410663838,1.0954631901290846,1,0.6890537142753601,0.6890537142753601,0.16094167583736288,1.1667015552520752,-2.811793565750122,3.9784951210021973,1,0.6847713589668274,0.6847713589668274,0.26210521288444355,1.4461486339569092,-2.432785987854004,3.878934621810913,1,0.6646487712860107,0.6646487712860107,-0.1414983739695749,0.08500166982412338,-3.335399627685547,3.4204013347625732,1,0.759199857711792,0.759199857711792,0.8993387184037743,2.0387539863586426,-3.7027347087860107,5.741488456726074
SEQ_1020,0,0.628006024055518,0.371993975944482,-0.4866778702969932,-0.2574259863956865,1,0.653475821018219,0.653475821018219,-0.16515075959706552,2.6265528202056885,-0.5452120900154114,3.171764850616455,1,0.6391476392745972,0.6391476392745972,-0.18236375885471443,0.7194166779518127,-2.138916015625,2.858332633972168,1,0.6052365303039551,0.6052365303039551,-0.6920807838130423,2.6280643939971924,0.49140164256095886,2.136662721633911,1,0.6791044473648071,0.6791044473648071,0.03848453651264364,0.6884726881980896,-3.059823751449585,3.7482964992523193
SEQ_1021,0,0.8325878919720184,0.16741210802798162,-1.0323636150608848,-0.891735751862938,1,0.6748826503753662,0.6748826503753662,0.028871845597148733,3.284602642059326,-0.3671609163284302,3.651763439178467,1,0.6266689300537109,0.6266689300537109,-0.2993242993320424,1.6698235273361206,-0.9199411869049072,2.5897645950317383,1,0.6094719171524048,0.6094719171524048,-0.6539942638391275,3.3815739154815674,1.1561086177825928,2.2254652976989746,1,0.6603593230247498,0.6603593230247498,-0.14456104345666154,0.9294852018356323,-2.394994020462036,3.324479103088379
SEQ_1022,0,0.6284361964014379,0.3715638035985621,-0.48765065930387536,-0.258556764637056,1,0.6049107313156128,0.6049107313156128,-0.5863098962717922,2.0512256622314453,-0.078620545566082,2.1298460960388184,1,0.5833830833435059,0.5833830833435059,-0.6940501335390835,0.15173831582069397,-1.5316458940505981,1.6833841800689697,1,0.5777131915092468,0.5777131915092468,-0.9364187472974225,2.2643370628356934,0.6973730325698853,1.566964030265808,1,0.6348543167114258,0.6348543167114258,-0.38598462658998456,0.6343018412590027,-2.1311933994293213,2.7654953002929688
SEQ_1023,1,0.6771395982348803,0.6771395982348803,0.1586390227369135,0.4926958758668193,1,0.6092779040336609,0.6092779040336609,-0.5493066708995226,1.7731513977050781,-0.44823822379112244,2.2213895320892334,1,0.5885571241378784,0.5885571241378784,-0.647611299273273,0.4880415201187134,-1.3019767999649048,1.7900183200836182,1,0.5567095279693604,0.5567095279693604,-1.1199289190571498,1.6064631938934326,0.4673716723918915,1.1390914916992188,1,0.6261601448059082,0.6261601448059082,-0.46657746951452367,0.4964567720890045,-2.0824365615844727,2.5788934230804443
SEQ_1024,1,0.8362583506519639,0.8362583506519639,0.6103717625228295,1.017793866747016,1,0.6870904564857483,0.6870904564857483,0.14245437444578082,3.108238458633423,-0.824520468711853,3.9327588081359863,1,0.6425400972366333,0.6425400972366333,-0.15026849140704865,1.4244027137756348,-1.5076279640197754,2.93203067779541,1,0.6974771022796631,0.6974771022796631,0.1828119762278096,2.6449460983276367,-1.5316176414489746,4.176563739776611,1,0.6935966610908508,0.6935966610908508,0.18388075336091042,1.0230145454406738,-3.061927318572998,4.084941864013672
SEQ_1025,1,0.8321363746690505,0.8321363746690505,0.5952670055254481,1.0002359683404993,1,0.6750143766403198,0.6750143766403198,0.03008488441557237,2.7942259311676025,-0.8605384826660156,3.654764413833618,1,0.6219793558120728,0.6219793558120728,-0.3428626273213235,1.2699166536331177,-1.2198740243911743,2.489790678024292,1,0.6849789023399353,0.6849789023399353,0.05722365397567161,2.522350549697876,-1.3613914251327515,3.883741855621338,1,0.6730953454971313,0.6730953454971313,-0.020773983091802388,0.8767452836036682,-2.7343461513519287,3.611091375350952
SEQ_1026,1,0.8937926661653091,0.8937926661653091,0.8635444706808263,1.3120839827622186,1,0.6918616890907288,0.6918616890907288,0.18749534324960584,3.280088424682617,-0.764098584651947,4.044187068939209,1,0.641388475894928,0.641388475894928,-0.16117858976081986,1.4477972984313965,-1.4591814279556274,2.9069786071777344,1,0.7187400460243225,0.7187400460243225,0.40349220484339693,2.8951966762542725,-1.7959051132202148,4.691102027893066,1,0.7050610780715942,0.7050610780715942,0.30163250217274223,1.132317304611206,-3.2252626419067383,4.357580184936523
SEQ_1027,0,0.5743830607477232,0.4256169392522768,-0.3702528095374465,-0.12209250243808012,1,0.7240143418312073,0.7240143418312073,0.5020242526853836,2.913738250732422,-1.9085718393325806,4.822309970855713,1,0.7165931463241577,0.7165931463241577,0.5927298064649132,2.212205410003662,-2.4259185791015625,4.638123989105225,1,0.7028120160102844,0.7028120160102844,0.23730627923769929,3.5880696773529053,-0.7155529260635376,4.303622722625732,1,0.7059081196784973,0.7059081196784973,0.3104362249643279,1.8040176630020142,-2.573946475982666,4.377964019775391
SEQ_1028,0,0.5875948185847226,0.4124051814152773,-0.39817736097162054,-0.15455223927553985,1,0.7307536602020264,0.7307536602020264,0.5707163463469681,2.669132709503174,-2.3231167793273926,4.992249488830566,1,0.7099081873893738,0.7099081873893738,0.5215550061249058,2.036177158355713,-2.4385132789611816,4.4746904373168945,1,0.7103914618492126,0.7103914618492126,0.31571093883277285,3.191669225692749,-1.2947617769241333,4.486431121826172,1,0.7079765200614929,0.7079765200614929,0.33199657256073245,1.8487253189086914,-2.5791587829589844,4.427884101867676
SEQ_1029,0,0.5825082894726966,0.4174917105273034,-0.38737888608097293,-0.14199999993079693,1,0.7328693270683289,0.7328693270683289,0.5925026661569405,2.726469039916992,-2.319678544998169,5.046147346496582,1,0.7151111364364624,0.7151111364364624,0.5768649145004036,1.8726814985275269,-2.729012966156006,4.601694583892822,1,0.7174518704414368,0.7174518704414368,0.3898464396910229,2.997636556625366,-1.6616487503051758,4.659285545349121,1,0.7157232165336609,0.7157232165336609,0.4135564286874773,1.857072114944458,-2.759653091430664,4.616724967956543
SEQ_103,1,0.792349574246746,0.792349574246746,0.46255736068943865,0.8459731449134477,1,0.5287162065505981,0.5287162065505981,-1.214819452822063,0.04414713382720947,-0.5308095216751099,0.5749566555023193,1,0.520355761051178,0.520355761051178,-1.2497636185036505,-0.3396458625793457,-0.7469853162765503,0.4073394536972046,1,0.5716220140457153,0.5716220140457153,-0.9898601786202774,0.6133983731269836,-0.8289614915847778,1.4423599243164062,1,0.571198046207428,0.571198046207428,-0.9611818110981163,-0.052402012050151825,-1.4861056804656982,1.4337036609649658
SEQ_1030,0,0.5825082894726966,0.4174917105273034,-0.38737888608097293,-0.14199999993079693,1,0.7438523769378662,0.7438523769378662,0.7074193738728369,3.2310054302215576,-2.099438190460205,5.330443382263184,1,0.727065920829773,0.727065920829773,0.7063117010056648,2.162684917449951,-2.7362489700317383,4.8989338874816895,1,0.7399187684059143,0.7399187684059143,0.6336476139828533,3.1358025074005127,-2.091930389404297,5.2277326583862305,1,0.7285234332084656,0.7285234332084656,0.5513295005700862,2.0172119140625,-2.9185080528259277,4.935719966888428
SEQ_1031,0,0.8678075111196196,0.13219248888038035,-1.1733850128345273,-1.0556602278200056,0,0.5068998336791992,0.4931001663208008,-1.5030093763104337,-0.23470164835453033,-0.09669624269008636,-0.13800540566444397,0,0.5032486915588379,0.4967512786388397,-1.4554551729917766,0.8280094265937805,0.8929846286773682,-0.06497520208358765,1,0.5528414845466614,0.5528414845466614,-1.1535111442339938,0.11208236962556839,-0.9487087726593018,1.0607911348342896,1,0.5906575322151184,0.5906575322151184,-0.7885447777683764,1.6537078619003296,-0.1797136515378952,1.8334214687347412
SEQ_1032,1,0.9709433057923721,0.9709433057923721,1.564527797727913,2.126912982863878,1,0.708879292011261,0.708879292011261,0.35142452447316763,1.680065393447876,-2.7696714401245117,4.449736595153809,1,0.7614381909370422,0.7614381909370422,1.099987081588233,2.852644920349121,-2.9502575397491455,5.8029022216796875,1,0.7365850210189819,0.7365850210189819,0.5966506242206955,0.022617585957050323,-5.118852615356445,5.141470432281494,1,0.7758503556251526,0.7758503556251526,1.1009225108963783,1.975368857383728,-4.2328596115112305,6.208228588104248
SEQ_1033,1,0.9709433057923721,0.9709433057923721,1.564527797727913,2.126912982863878,1,0.7574455738067627,0.7574455738067627,0.8542231878100016,2.516679048538208,-3.1769468784332275,5.6936259269714355,1,0.802993893623352,0.802993893623352,1.632450882816007,3.2698898315429688,-3.7556707859039307,7.02556037902832,1,0.7856343984603882,0.7856343984603882,1.1767549569525657,0.5859725475311279,-5.908069610595703,6.49404239654541,1,0.8116324543952942,0.8116324543952942,1.573865386050155,2.4958090782165527,-4.807455062866211,7.303264141082764
SEQ_1034,1,0.9709433057923721,0.9709433057923721,1.564527797727913,2.126912982863878,1,0.7382433414459229,0.7382433414459229,0.6483423499589386,2.102813959121704,-3.081476926803589,5.184290885925293,1,0.7822777032852173,0.7822777032852173,1.357820337072501,2.910360813140869,-3.4845850467681885,6.394946098327637,1,0.7650564312934875,0.7650564312934875,0.923271432900919,0.7066428065299988,-5.196377277374268,5.903019905090332,1,0.7992682456970215,0.7992682456970215,1.403426194248248,2.445974588394165,-4.462660789489746,6.908635139465332
SEQ_1035,1,0.9660889827765241,0.9660889827765241,1.4834311810132546,2.0326455836839346,1,0.7791209816932678,0.7791209816932678,1.100442794573849,2.73814058303833,-3.5646157264709473,6.302756309509277,1,0.7931737303733826,0.7931737303733826,1.4997357184130335,2.943020820617676,-3.7777953147888184,6.720816135406494,1,0.7851049900054932,0.7851049900054932,1.1700204229547888,1.069586992263794,-5.408752918243408,6.478340148925781,1,0.8182539939880371,0.8182539939880371,1.6686880789827883,3.147857189178467,-4.374956130981445,7.522813320159912
SEQ_1036,1,0.9660889827765241,0.9660889827765241,1.4834311810132546,2.0326455836839346,1,0.7239062190055847,0.7239062190055847,0.500931197447554,1.7963011264801025,-3.0233047008514404,4.819605827331543,1,0.7615846991539001,0.7615846991539001,1.1017438944108169,2.9607932567596436,-2.8461430072784424,5.806936264038086,1,0.7369675636291504,0.7369675636291504,0.6008809259438664,-0.010485462844371796,-5.1618194580078125,5.151333808898926,1,0.7816649079322815,0.7816649079322815,1.1738036526467732,2.0980312824249268,-4.27894401550293,6.376975059509277
SEQ_1037,1,0.9663918256583871,0.9663918256583871,1.488151861793589,2.038132943299523,1,0.7426940202713013,0.7426940202713013,0.6951504022437055,2.1130027770996094,-3.1870880126953125,5.300090789794922,1,0.7643383741378784,0.7643383741378784,1.134898233418196,2.795489549636841,-3.0875768661499023,5.883066177368164,1,0.7574883699417114,0.7574883699417114,0.8339643133173397,0.8273335695266724,-4.867457866668701,5.694791316986084,1,0.7970720529556274,0.7970720529556274,1.37398599165391,2.539459705352783,-4.301010608673096,6.840470314025879
SEQ_1038,1,0.9439283982193262,0.9439283982193262,1.2158739006762482,1.7216347182396587,1,0.7865676879882812,0.7865676879882812,1.1889812325615838,2.818645715713501,-3.70314884185791,6.521794319152832,1,0.7671470642089844,0.7671470642089844,1.1689932771639093,2.8445236682891846,-3.116832733154297,5.961356163024902,1,0.7810640335083008,0.7810640335083008,1.1190034136456037,2.3441572189331055,-4.015231609344482,6.359388828277588,1,0.8187789916992188,0.8187789916992188,1.67632018254163,3.5303690433502197,-4.010115623474121,7.540484428405762
SEQ_1039,1,0.9135834737254183,0.9135834737254183,0.9793612068538725,1.4467103450302927,1,0.6706645488739014,0.6706645488739014,-0.009852975505026416,1.32814621925354,-2.2278146743774414,3.5559608936309814,1,0.6944616436958313,0.6944616436958313,0.36069013498692504,1.2352076768875122,-2.870100259780884,4.1053080558776855,1,0.6876369714736938,0.6876369714736938,0.0837006185679038,0.29093897342681885,-3.654536485671997,3.9454755783081055,1,0.7258764505386353,0.7258764505386353,0.522515575719952,2.049755096435547,-2.8192498683929443,4.86900520324707
SEQ_104,1,0.6178878208181809,0.6178878208181809,0.023036017359355364,0.33506978546031585,1,0.7466339468955994,0.7466339468955994,0.7370301650952041,2.76336669921875,-2.640331745147705,5.403698444366455,1,0.6820677518844604,0.6820677518844604,0.23489475726013917,1.828020691871643,-1.98843252658844,3.816453218460083,1,0.7192776799201965,0.7192776799201965,0.40919845955356926,2.814087152481079,-1.89031982421875,4.70440673828125,1,0.68656986951828,0.68656986951828,0.11292684184078744,1.299748182296753,-2.6209094524383545,3.9206576347351074
SEQ_1040,1,0.9663918256583871,0.9663918256583871,1.488151861793589,2.038132943299523,1,0.6856068968772888,0.6856068968772888,0.12852606362735747,1.106128454208374,-2.79217267036438,3.898301124572754,1,0.747674286365509,0.747674286365509,0.9381262678619413,2.9728078842163086,-2.4584250450134277,5.431232929229736,1,0.7392991185188293,0.7392991185188293,0.6267478354217539,-0.3769890367984772,-5.588634014129639,5.211645126342773,1,0.7790648937225342,0.7790648937225342,1.1410450635702416,1.827365517616272,-4.473761558532715,6.301126956939697
